Ni_fraction,Co_fraction,Fe_fraction,Calcination_temp_C,Surface_area_m2g,Oxygen_vacancy_percent,Ni3_Ni2_ratio,Co3_Co2_ratio,ECSA_cm2,Predicted_Overpotential,Uncertainty,EI_score
0.1479086749391373,0.8413362689817488,0.010755056079113867,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.7251585664429,13.564414109180968,201.16074445726193
0.14440614655670664,0.8433181944307213,0.012275659012572104,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.72985504561925,13.567843325119457,201.16201172049978
0.14654935266895017,0.8416776963872002,0.011772950943849558,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.73149573705106,13.565652380019438,201.16584335703163
0.15116023480329455,0.8385910287075984,0.010248736489107069,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.73034955829823,13.561073108806855,201.16927644949138
0.0555386305068355,0.8940597129298754,0.0504016565632891,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.84313946569296,13.666352523051982,201.17678694264097
0.08612640757107638,0.8759894058453499,0.03788418658357373,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.81076891632097,13.62986570566528,201.18090321065569
0.10095551642407181,0.8671410712296336,0.03190341234629457,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.79591342839595,13.613084170062153,201.18282925833378
0.18026519538676603,0.8195356528075235,0.00019915180571050684,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.71846300526548,13.533614729148814,201.18484827611667
0.15723794574711988,0.8325118009794532,0.01025025327342688,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.75004626891797,13.55470919078225,201.1953370781357
0.1647513017917695,0.827903370311274,0.007345327896956522,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.74370860922707,13.547584250804366,201.1961243584227
0.1087810782734504,0.8611292210326623,0.030089700693887278,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.80221784446624,13.604210302600109,201.19800754186613
0.03246016517915564,0.9039103816332028,0.06362945318764157,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.9073339122588,13.694908133491724,201.21242577876706
0.05049412320008322,0.891000161367116,0.05850571543280081,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.91219790112385,13.671535788594525,201.24066211252932
0.07389134351972043,0.8773213681314544,0.048787288348825175,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.88597140234245,13.643064226670615,201.24290717567183
0.11745065158422367,0.8517348184478942,0.030814529967882143,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.83803251356935,13.59404224813554,201.2439902654338
0.14679967923093148,0.8328326108845593,0.0203677098845092,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.82299475412472,13.56364351539758,201.25935123872713
0.16695002981403037,0.8200847038360829,0.012965266349886706,454.0,126.32,11.772,2.2851999999999997,1.21,99.36,214.81011232498497,13.54419724354395,201.26591508144102
